family_id,dataset,image_id,category_id,category_name,prompt,is_prompt_absent,num_candidates,num_rejected,fp,tp,fdp
coco:12280:79:358,coco,12280,79,oven,a photo containing a oven,True,13,0,0,0,0.0
coco:12576:47:360,coco,12576,47,cup,the cup in this image,False,11,0,0,0,0.0
coco:12576:77:361,coco,12576,77,cell phone,a close-up of a cell phone,True,21,0,0,0,0.0
coco:12639:40:363,coco,12639,40,baseball glove,a photo of a baseball glove,False,15,0,0,0,0.0
coco:12639:89:365,coco,12639,89,hair drier,a photo containing a hair drier,True,14,0,0,0,0.0
coco:12667:61:367,coco,12667,61,cake,a close-up of a cake,True,10,0,0,0,0.0
coco:12667:67:368,coco,12667,67,dining table,a dining table in the scene,True,6,0,0,0,0.0
coco:12670:85:371,coco,12670,85,clock,a photo containing a clock,True,17,0,0,0,0.0
coco:12670:8:370,coco,12670,8,truck,a truck in the scene,True,40,0,0,0,0.0
coco:1268:27:30,coco,1268,27,backpack,a visible backpack in the scene,False,9,0,0,0,0.0
coco:1268:42:32,coco,1268,42,surfboard,a photo containing a surfboard,True,22,0,0,0,0.0
coco:12748:39:373,coco,12748,39,baseball bat,a baseball bat in the scene,True,50,0,0,0,0.0
coco:12748:49:374,coco,12748,49,knife,a photo containing a knife,True,21,0,0,0,0.0
coco:1296:13:35,coco,1296,13,stop sign,a small stop sign near the center,True,8,0,0,0,0.0
coco:1296:55:34,coco,1296,55,orange,a photo containing a orange,True,8,0,0,0,0.0
coco:1296:77:33,coco,1296,77,cell phone,a cell phone object,False,9,0,0,0,0.0
coco:13177:2:378,coco,13177,2,bicycle,a bicycle object,False,11,0,0,0,0.0
coco:13201:24:382,coco,13201,24,zebra,a small zebra near the center,True,12,0,0,0,0.0
coco:13291:1:384,coco,13291,1,person,a person object,False,29,0,0,0,0.0
coco:13291:5:385,coco,13291,5,airplane,a close-up of a airplane,True,4,0,0,0,0.0
coco:13348:23:389,coco,13348,23,bear,a close-up of a bear,True,6,0,0,0,0.0
coco:13348:57:388,coco,13348,57,carrot,a photo containing a carrot,True,30,0,0,0,0.0
coco:1353:33:37,coco,1353,33,suitcase,a photo containing a suitcase,True,16,0,0,0,0.0
coco:13546:63:392,coco,13546,63,couch,a small couch near the center,True,32,0,0,0,0.0
coco:13597:38:394,coco,13597,38,kite,a photo containing a kite,True,4,0,0,0,0.0
coco:13659:42:398,coco,13659,42,surfboard,a photo containing a surfboard,True,38,0,0,0,0.0
coco:13729:1:399,coco,13729,1,person,a photo of a person,False,31,0,0,0,0.0
coco:13729:40:401,coco,13729,40,baseball glove,a baseball glove in the scene,True,53,0,0,0,0.0
coco:13729:64:400,coco,13729,64,potted plant,a photo containing a potted plant,True,32,0,0,0,0.0
coco:13774:20:403,coco,13774,20,sheep,a close-up of a sheep,True,9,0,0,0,0.0
coco:13774:34:402,coco,13774,34,frisbee,a visible frisbee in the scene,False,13,0,0,0,0.0
coco:13774:67:404,coco,13774,67,dining table,a dining table in the scene,True,43,0,0,0,0.0
coco:13923:72:405,coco,13923,72,tv,the tv in this image,False,3,0,0,0,0.0
coco:13923:73:407,coco,13923,73,laptop,a small laptop near the center,True,45,0,0,0,0.0
coco:139:37:1,coco,139,37,sports ball,a photo containing a sports ball,True,9,0,0,0,0.0
coco:139:84:0,coco,139,84,book,a book object,False,67,0,0,0,0.0
coco:14007:57:410,coco,14007,57,carrot,a small carrot near the center,True,72,0,0,0,0.0
coco:14038:46:412,coco,14038,46,wine glass,a wine glass in the scene,True,63,0,0,0,0.0
coco:14038:84:411,coco,14038,84,book,a visible book in the scene,False,110,0,0,0,0.0
coco:14038:87:413,coco,14038,87,scissors,a scissors in the scene,True,47,0,0,0,0.0
coco:1425:53:41,coco,1425,53,apple,a photo containing a apple,True,12,0,0,0,0.0
coco:14439:78:422,coco,14439,78,microwave,a microwave in the scene,True,19,0,0,0,0.0
coco:14473:36:425,coco,14473,36,snowboard,a photo containing a snowboard,True,22,0,0,0,0.0
coco:14831:65:426,coco,14831,65,bed,the bed in this image,False,6,0,0,0,0.0
coco:14831:76:428,coco,14831,76,keyboard,a close-up of a keyboard,True,8,0,0,0,0.0
coco:14831:88:427,coco,14831,88,teddy bear,a small teddy bear near the center,True,5,0,0,0,0.0
coco:14888:51:430,coco,14888,51,bowl,a small bowl near the center,True,41,0,0,0,0.0
coco:14888:82:431,coco,14888,82,refrigerator,a close-up of a refrigerator,True,6,0,0,0,0.0
coco:1490:1:42,coco,1490,1,person,the person in this image,False,4,0,0,0,0.0
coco:1490:27:43,coco,1490,27,backpack,a close-up of a backpack,True,17,0,0,0,0.0
coco:1490:80:44,coco,1490,80,toaster,a small toaster near the center,True,80,0,0,0,0.0
coco:1503:32:46,coco,1503,32,tie,a photo containing a tie,True,25,0,0,0,0.0
coco:1503:73:45,coco,1503,73,laptop,a photo of a laptop,False,17,0,0,0,0.0
coco:15079:54:432,coco,15079,54,sandwich,a visible sandwich in the scene,False,9,0,0,0,0.0
coco:15254:46:437,coco,15254,46,wine glass,a close-up of a wine glass,True,8,0,0,0,0.0
coco:15254:56:436,coco,15254,56,broccoli,a close-up of a broccoli,True,11,0,0,0,0.0
coco:15272:10:438,coco,15272,10,traffic light,a photo of a traffic light,False,14,0,0,0,0.0
coco:15272:79:439,coco,15272,79,oven,a small oven near the center,True,30,0,0,0,0.0
coco:15278:50:443,coco,15278,50,spoon,a photo containing a spoon,True,9,0,0,0,0.0
coco:15278:56:441,coco,15278,56,broccoli,a visible broccoli in the scene,False,51,0,0,0,0.0
coco:15278:86:442,coco,15278,86,vase,a close-up of a vase,True,5,0,0,0,0.0
coco:1532:41:50,coco,1532,41,skateboard,a small skateboard near the center,True,55,0,0,0,0.0
coco:15335:51:444,coco,15335,51,bowl,a visible bowl in the scene,False,27,0,0,0,0.0
coco:15335:5:446,coco,15335,5,airplane,a small airplane near the center,True,43,0,0,0,0.0
coco:15338:54:448,coco,15338,54,sandwich,a small sandwich near the center,True,80,0,0,0,0.0
coco:15440:13:450,coco,15440,13,stop sign,a photo of a stop sign,False,15,0,0,0,0.0
coco:15440:50:452,coco,15440,50,spoon,a small spoon near the center,True,116,0,0,0,0.0
coco:15440:90:451,coco,15440,90,toothbrush,a close-up of a toothbrush,True,15,0,0,0,0.0
coco:15497:57:454,coco,15497,57,carrot,a carrot in the scene,True,62,0,0,0,0.0
coco:15517:47:458,coco,15517,47,cup,a photo containing a cup,True,32,0,0,0,0.0
coco:15517:6:456,coco,15517,6,bus,a bus object,False,51,0,0,0,0.0
coco:15597:55:461,coco,15597,55,orange,a small orange near the center,True,139,0,0,0,0.0
coco:15660:90:463,coco,15660,90,toothbrush,a close-up of a toothbrush,True,13,0,0,0,0.0
coco:15746:11:465,coco,15746,11,fire hydrant,a visible fire hydrant in the scene,False,2,0,0,0,0.0
coco:15751:16:468,coco,15751,16,bird,a bird object,False,24,0,0,0,0.0
coco:1584:73:52,coco,1584,73,laptop,a small laptop near the center,True,75,0,0,0,0.0
coco:1584:80:53,coco,1584,80,toaster,a small toaster near the center,True,67,0,0,0,0.0
coco:15956:58:473,coco,15956,58,hot dog,a hot dog in the scene,True,12,0,0,0,0.0
coco:16010:22:475,coco,16010,22,elephant,a close-up of a elephant,True,18,0,0,0,0.0
coco:16010:24:474,coco,16010,24,zebra,a visible zebra in the scene,False,4,0,0,0,0.0
coco:16249:15:480,coco,16249,15,bench,a visible bench in the scene,False,27,0,0,0,0.0
coco:16439:46:483,coco,16439,46,wine glass,the wine glass in this image,False,4,0,0,0,0.0
coco:16439:78:484,coco,16439,78,microwave,a small microwave near the center,True,16,0,0,0,0.0
coco:16439:7:485,coco,16439,7,train,a small train near the center,True,62,0,0,0,0.0
coco:16451:44:487,coco,16451,44,bottle,a close-up of a bottle,True,54,0,0,0,0.0
coco:16451:8:488,coco,16451,8,truck,a close-up of a truck,True,16,0,0,0,0.0
coco:16502:11:491,coco,16502,11,fire hydrant,a fire hydrant in the scene,True,16,0,0,0,0.0
coco:16502:64:490,coco,16502,64,potted plant,a close-up of a potted plant,True,9,0,0,0,0.0
coco:16598:55:493,coco,16598,55,orange,a close-up of a orange,True,6,0,0,0,0.0
coco:16598:77:492,coco,16598,77,cell phone,the cell phone in this image,False,2,0,0,0,0.0
coco:16598:8:494,coco,16598,8,truck,a truck in the scene,True,20,0,0,0,0.0
coco:1675:49:56,coco,1675,49,knife,a photo containing a knife,True,17,0,0,0,0.0
coco:1675:76:54,coco,1675,76,keyboard,a visible keyboard in the scene,False,6,0,0,0,0.0
coco:1675:7:55,coco,1675,7,train,a close-up of a train,True,3,0,0,0,0.0
coco:16958:74:497,coco,16958,74,mouse,a small mouse near the center,True,45,0,0,0,0.0
coco:17029:3:498,coco,17029,3,car,a photo of a car,False,11,0,0,0,0.0
coco:17029:40:499,coco,17029,40,baseball glove,a baseball glove in the scene,True,46,0,0,0,0.0
coco:17031:25:501,coco,17031,25,giraffe,a giraffe object,False,2,0,0,0,0.0
coco:17031:72:502,coco,17031,72,tv,a photo containing a tv,True,6,0,0,0,0.0
coco:17115:24:504,coco,17115,24,zebra,a photo of a zebra,False,11,0,0,0,0.0
coco:17115:36:505,coco,17115,36,snowboard,a close-up of a snowboard,True,6,0,0,0,0.0
coco:17115:78:506,coco,17115,78,microwave,a microwave in the scene,True,34,0,0,0,0.0
coco:17178:25:509,coco,17178,25,giraffe,a giraffe in the scene,True,19,0,0,0,0.0
coco:17178:3:507,coco,17178,3,car,a photo of a car,False,13,0,0,0,0.0
coco:17182:32:512,coco,17182,32,tie,a tie in the scene,True,87,0,0,0,0.0
coco:17182:53:510,coco,17182,53,apple,a photo of a apple,False,16,0,0,0,0.0
coco:17207:1:513,coco,17207,1,person,a visible person in the scene,False,7,0,0,0,0.0
coco:17379:67:518,coco,17379,67,dining table,a small dining table near the center,True,36,0,0,0,0.0
coco:17379:81:516,coco,17379,81,sink,a photo of a sink,False,16,0,0,0,0.0
coco:17436:15:519,coco,17436,15,bench,a visible bench in the scene,False,7,0,0,0,0.0
coco:17436:90:521,coco,17436,90,toothbrush,a photo containing a toothbrush,True,17,0,0,0,0.0
coco:1761:17:59,coco,1761,17,cat,a small cat near the center,True,13,0,0,0,0.0
coco:17627:36:524,coco,17627,36,snowboard,a photo containing a snowboard,True,22,0,0,0,0.0
coco:17627:3:522,coco,17627,3,car,a visible car in the scene,False,21,0,0,0,0.0
coco:17627:88:523,coco,17627,88,teddy bear,a close-up of a teddy bear,True,8,0,0,0,0.0
coco:17714:70:526,coco,17714,70,toilet,a small toilet near the center,True,32,0,0,0,0.0
coco:17899:47:528,coco,17899,47,cup,a photo of a cup,False,82,0,0,0,0.0
coco:17905:11:531,coco,17905,11,fire hydrant,a fire hydrant object,False,13,0,0,0,0.0
coco:17905:72:532,coco,17905,72,tv,a small tv near the center,True,36,0,0,0,0.0
coco:18150:70:538,coco,18150,70,toilet,a photo containing a toilet,True,14,0,0,0,0.0
coco:1818:20:62,coco,1818,20,sheep,a close-up of a sheep,True,4,0,0,0,0.0
coco:18193:1:540,coco,18193,1,person,a person object,False,9,0,0,0,0.0
coco:18193:84:542,coco,18193,84,book,a photo containing a book,True,10,0,0,0,0.0
coco:18380:27:545,coco,18380,27,backpack,a small backpack near the center,True,101,0,0,0,0.0
coco:18380:40:544,coco,18380,40,baseball glove,a close-up of a baseball glove,True,50,0,0,0,0.0
coco:18491:1:546,coco,18491,1,person,the person in this image,False,31,0,0,0,0.0
coco:18519:46:551,coco,18519,46,wine glass,a photo containing a wine glass,True,10,0,0,0,0.0
coco:18575:67:552,coco,18575,67,dining table,a photo of a dining table,False,1,0,0,0,0.0
coco:18575:72:554,coco,18575,72,tv,a tv in the scene,True,41,0,0,0,0.0
coco:18737:39:557,coco,18737,39,baseball bat,a close-up of a baseball bat,True,4,0,0,0,0.0
coco:18737:5:556,coco,18737,5,airplane,a close-up of a airplane,True,4,0,0,0,0.0
coco:18770:25:560,coco,18770,25,giraffe,a small giraffe near the center,True,111,0,0,0,0.0
coco:18833:17:561,coco,18833,17,cat,a cat object,False,7,0,0,0,0.0
coco:18833:27:562,coco,18833,27,backpack,a backpack in the scene,True,12,0,0,0,0.0
coco:18837:61:565,coco,18837,61,cake,a small cake near the center,True,69,0,0,0,0.0
coco:18837:70:566,coco,18837,70,toilet,a photo containing a toilet,True,14,0,0,0,0.0
coco:18837:8:564,coco,18837,8,truck,a visible truck in the scene,False,4,0,0,0,0.0
coco:19042:49:569,coco,19042,49,knife,a close-up of a knife,True,59,0,0,0,0.0
coco:19042:90:568,coco,19042,90,toothbrush,a close-up of a toothbrush,True,10,0,0,0,0.0
coco:19109:89:572,coco,19109,89,hair drier,a photo containing a hair drier,True,32,0,0,0,0.0
coco:19221:1:573,coco,19221,1,person,the person in this image,False,9,0,0,0,0.0
coco:19221:49:574,coco,19221,49,knife,a knife in the scene,True,79,0,0,0,0.0
coco:19221:57:575,coco,19221,57,carrot,a photo containing a carrot,True,15,0,0,0,0.0
coco:19402:59:576,coco,19402,59,pizza,the pizza in this image,False,34,0,0,0,0.0
coco:19402:8:577,coco,19402,8,truck,a truck in the scene,True,64,0,0,0,0.0
coco:19432:49:580,coco,19432,49,knife,a photo containing a knife,True,20,0,0,0,0.0
coco:19432:82:581,coco,19432,82,refrigerator,a close-up of a refrigerator,True,7,0,0,0,0.0
coco:19742:34:583,coco,19742,34,frisbee,a small frisbee near the center,True,33,0,0,0,0.0
coco:19742:86:582,coco,19742,86,vase,a visible vase in the scene,False,2,0,0,0,0.0
coco:19786:41:587,coco,19786,41,skateboard,a photo containing a skateboard,True,27,0,0,0,0.0
coco:19786:63:585,coco,19786,63,couch,a visible couch in the scene,False,21,0,0,0,0.0
coco:19924:61:590,coco,19924,61,cake,a photo containing a cake,True,13,0,0,0,0.0
coco:19924:7:589,coco,19924,7,train,a small train near the center,True,36,0,0,0,0.0
coco:1993:67:63,coco,1993,67,dining table,the dining table in this image,False,15,0,0,0,0.0
coco:20059:22:593,coco,20059,22,elephant,a photo containing a elephant,True,10,0,0,0,0.0
coco:20059:24:591,coco,20059,24,zebra,a photo of a zebra,False,18,0,0,0,0.0
coco:20059:89:592,coco,20059,89,hair drier,a small hair drier near the center,True,26,0,0,0,0.0
coco:2006:1:66,coco,2006,1,person,the person in this image,False,10,0,0,0,0.0
coco:20107:11:594,coco,20107,11,fire hydrant,the fire hydrant in this image,False,2,0,0,0,0.0
coco:20107:16:596,coco,20107,16,bird,a photo containing a bird,True,16,0,0,0,0.0
coco:20107:31:595,coco,20107,31,handbag,a close-up of a handbag,True,11,0,0,0,0.0
coco:20247:23:597,coco,20247,23,bear,a visible bear in the scene,False,5,0,0,0,0.0
coco:20247:25:598,coco,20247,25,giraffe,a small giraffe near the center,True,5,0,0,0,0.0
coco:20333:50:602,coco,20333,50,spoon,a spoon in the scene,True,27,0,0,0,0.0
coco:20333:51:600,coco,20333,51,bowl,a visible bowl in the scene,False,3,0,0,0,0.0
coco:20553:33:605,coco,20553,33,suitcase,a suitcase in the scene,True,23,0,0,0,0.0
coco:20571:31:606,coco,20571,31,handbag,a visible handbag in the scene,False,26,0,0,0,0.0
coco:20571:5:607,coco,20571,5,airplane,a photo containing a airplane,True,8,0,0,0,0.0
coco:20992:1:609,coco,20992,1,person,the person in this image,False,3,0,0,0,0.0
coco:20992:62:610,coco,20992,62,chair,a close-up of a chair,True,16,0,0,0,0.0
coco:21465:86:615,coco,21465,86,vase,a vase object,False,43,0,0,0,0.0
coco:21465:9:617,coco,21465,9,boat,a photo containing a boat,True,18,0,0,0,0.0
coco:21503:21:619,coco,21503,21,cow,a small cow near the center,True,24,0,0,0,0.0
coco:21503:23:620,coco,21503,23,bear,a close-up of a bear,True,7,0,0,0,0.0
coco:21503:74:618,coco,21503,74,mouse,the mouse in this image,False,12,0,0,0,0.0
coco:2153:1:72,coco,2153,1,person,a photo of a person,False,25,0,0,0,0.0
coco:2153:41:74,coco,2153,41,skateboard,a photo containing a skateboard,True,20,0,0,0,0.0
coco:2153:6:73,coco,2153,6,bus,a bus in the scene,True,53,0,0,0,0.0
coco:2157:49:75,coco,2157,49,knife,a photo of a knife,False,46,0,0,0,0.0
coco:2157:52:77,coco,2157,52,banana,a small banana near the center,True,28,0,0,0,0.0
coco:2157:80:76,coco,2157,80,toaster,a close-up of a toaster,True,18,0,0,0,0.0
coco:21604:15:623,coco,21604,15,bench,a close-up of a bench,True,3,0,0,0,0.0
coco:21839:48:626,coco,21839,48,fork,a close-up of a fork,True,193,0,0,0,0.0
coco:21879:1:627,coco,21879,1,person,a person object,False,13,0,0,0,0.0
coco:21879:58:629,coco,21879,58,hot dog,a close-up of a hot dog,True,14,0,0,0,0.0
coco:21903:1:630,coco,21903,1,person,a photo of a person,False,25,0,0,0,0.0
coco:21903:62:632,coco,21903,62,chair,a photo containing a chair,True,24,0,0,0,0.0
coco:21903:75:631,coco,21903,75,remote,a close-up of a remote,True,19,0,0,0,0.0
coco:22192:55:635,coco,22192,55,orange,a close-up of a orange,True,9,0,0,0,0.0
coco:22192:65:633,coco,22192,65,bed,a photo of a bed,False,14,0,0,0,0.0
coco:22371:39:637,coco,22371,39,baseball bat,a close-up of a baseball bat,True,26,0,0,0,0.0
coco:22371:73:636,coco,22371,73,laptop,a visible laptop in the scene,False,4,0,0,0,0.0
coco:22371:8:638,coco,22371,8,truck,a truck in the scene,True,33,0,0,0,0.0
coco:22396:25:641,coco,22396,25,giraffe,a photo containing a giraffe,True,9,0,0,0,0.0
coco:22396:5:639,coco,22396,5,airplane,a airplane object,False,9,0,0,0,0.0
coco:22479:15:642,coco,22479,15,bench,a bench object,False,48,0,0,0,0.0
coco:22479:62:644,coco,22479,62,chair,a chair in the scene,True,62,0,0,0,0.0
coco:22589:20:645,coco,22589,20,sheep,the sheep in this image,False,14,0,0,0,0.0
coco:2261:57:79,coco,2261,57,carrot,a photo containing a carrot,True,14,0,0,0,0.0
coco:22623:34:649,coco,22623,34,frisbee,a photo containing a frisbee,True,13,0,0,0,0.0
coco:22623:77:648,coco,22623,77,cell phone,a photo of a cell phone,False,6,0,0,0,0.0
coco:22705:24:653,coco,22705,24,zebra,a close-up of a zebra,True,8,0,0,0,0.0
coco:22705:33:652,coco,22705,33,suitcase,a close-up of a suitcase,True,6,0,0,0,0.0
coco:22755:34:655,coco,22755,34,frisbee,a close-up of a frisbee,True,8,0,0,0,0.0
coco:22755:3:654,coco,22755,3,car,a photo of a car,False,15,0,0,0,0.0
coco:22892:64:657,coco,22892,64,potted plant,a photo of a potted plant,False,12,0,0,0,0.0
coco:22892:6:659,coco,22892,6,bus,a close-up of a bus,True,2,0,0,0,0.0
coco:22969:14:664,coco,22969,14,parking meter,a small parking meter near the center,True,62,0,0,0,0.0
coco:22969:25:663,coco,22969,25,giraffe,the giraffe in this image,False,6,0,0,0,0.0
coco:2299:32:81,coco,2299,32,tie,a tie object,False,138,0,0,0,0.0
coco:2299:61:82,coco,2299,61,cake,a small cake near the center,True,80,0,0,0,0.0
coco:2299:72:83,coco,2299,72,tv,a close-up of a tv,True,2,0,0,0,0.0
coco:23023:31:666,coco,23023,31,handbag,a handbag object,False,8,0,0,0,0.0
coco:23023:48:668,coco,23023,48,fork,a small fork near the center,True,78,0,0,0,0.0
coco:23126:13:673,coco,23126,13,stop sign,a small stop sign near the center,True,79,0,0,0,0.0
coco:23126:81:674,coco,23126,81,sink,a small sink near the center,True,85,0,0,0,0.0
coco:23230:16:675,coco,23230,16,bird,a visible bird in the scene,False,19,0,0,0,0.0
coco:23272:70:680,coco,23272,70,toilet,a close-up of a toilet,True,7,0,0,0,0.0
coco:23359:63:683,coco,23359,63,couch,a small couch near the center,True,23,0,0,0,0.0
coco:23751:2:689,coco,23751,2,bicycle,a small bicycle near the center,True,39,0,0,0,0.0
coco:23751:38:687,coco,23751,38,kite,a kite object,False,17,0,0,0,0.0
coco:23781:37:692,coco,23781,37,sports ball,a sports ball in the scene,True,89,0,0,0,0.0
coco:23899:55:694,coco,23899,55,orange,a close-up of a orange,True,12,0,0,0,0.0
coco:23937:55:698,coco,23937,55,orange,a close-up of a orange,True,9,0,0,0,0.0
coco:24021:32:699,coco,24021,32,tie,the tie in this image,False,104,0,0,0,0.0
coco:24021:34:701,coco,24021,34,frisbee,a small frisbee near the center,True,95,0,0,0,0.0
coco:24021:50:700,coco,24021,50,spoon,a spoon in the scene,True,151,0,0,0,0.0
coco:24027:11:703,coco,24027,11,fire hydrant,a fire hydrant in the scene,True,73,0,0,0,0.0
coco:24144:39:706,coco,24144,39,baseball bat,a photo containing a baseball bat,True,4,0,0,0,0.0
coco:24144:41:707,coco,24144,41,skateboard,a photo containing a skateboard,True,10,0,0,0,0.0
coco:24144:59:705,coco,24144,59,pizza,a visible pizza in the scene,False,2,0,0,0,0.0
coco:24243:53:710,coco,24243,53,apple,a photo containing a apple,True,20,0,0,0,0.0
coco:24243:81:709,coco,24243,81,sink,a small sink near the center,True,69,0,0,0,0.0
coco:24243:82:708,coco,24243,82,refrigerator,a visible refrigerator in the scene,False,5,0,0,0,0.0
coco:2431:67:84,coco,2431,67,dining table,the dining table in this image,False,13,0,0,0,0.0
coco:2431:8:86,coco,2431,8,truck,a close-up of a truck,True,7,0,0,0,0.0
coco:24567:27:713,coco,24567,27,backpack,a backpack in the scene,True,46,0,0,0,0.0
coco:24610:31:716,coco,24610,31,handbag,a photo containing a handbag,True,34,0,0,0,0.0
coco:24610:41:715,coco,24610,41,skateboard,a photo containing a skateboard,True,29,0,0,0,0.0
coco:24610:44:714,coco,24610,44,bottle,the bottle in this image,False,4,0,0,0,0.0
coco:2473:1:87,coco,2473,1,person,the person in this image,False,11,0,0,0,0.0
coco:2473:60:89,coco,2473,60,donut,a small donut near the center,True,75,0,0,0,0.0
coco:24919:22:717,coco,24919,22,elephant,the elephant in this image,False,13,0,0,0,0.0
coco:25057:31:721,coco,25057,31,handbag,a small handbag near the center,True,20,0,0,0,0.0
coco:25096:25:724,coco,25096,25,giraffe,a small giraffe near the center,True,32,0,0,0,0.0
coco:25096:41:723,coco,25096,41,skateboard,a photo of a skateboard,False,20,0,0,0,0.0
coco:25096:82:725,coco,25096,82,refrigerator,a small refrigerator near the center,True,39,0,0,0,0.0
coco:25139:24:726,coco,25139,24,zebra,a zebra object,False,21,0,0,0,0.0
coco:25181:33:731,coco,25181,33,suitcase,a small suitcase near the center,True,43,0,0,0,0.0
coco:25181:36:730,coco,25181,36,snowboard,a small snowboard near the center,True,42,0,0,0,0.0
coco:25228:38:733,coco,25228,38,kite,a small kite near the center,True,27,0,0,0,0.0
coco:25228:42:732,coco,25228,42,surfboard,a photo of a surfboard,False,31,0,0,0,0.0
coco:25228:89:734,coco,25228,89,hair drier,a close-up of a hair drier,True,13,0,0,0,0.0
coco:2532:24:92,coco,2532,24,zebra,a zebra in the scene,True,38,0,0,0,0.0
coco:2532:35:90,coco,2532,35,skis,the skis in this image,False,18,0,0,0,0.0
coco:25386:62:735,coco,25386,62,chair,a visible chair in the scene,False,36,0,0,0,0.0
coco:25393:21:739,coco,25393,21,cow,a small cow near the center,True,33,0,0,0,0.0
coco:25393:32:738,coco,25393,32,tie,a tie object,False,36,0,0,0,0.0
coco:25393:89:740,coco,25393,89,hair drier,a close-up of a hair drier,True,20,0,0,0,0.0
coco:25394:47:741,coco,25394,47,cup,a cup object,False,5,0,0,0,0.0
coco:25394:60:743,coco,25394,60,donut,a photo containing a donut,True,20,0,0,0,0.0
coco:25424:10:745,coco,25424,10,traffic light,a small traffic light near the center,True,26,0,0,0,0.0
coco:25424:1:744,coco,25424,1,person,a person object,False,7,0,0,0,0.0
coco:25424:52:746,coco,25424,52,banana,a photo containing a banana,True,17,0,0,0,0.0
coco:25560:34:748,coco,25560,34,frisbee,a small frisbee near the center,True,82,0,0,0,0.0
coco:25560:84:749,coco,25560,84,book,a small book near the center,True,46,0,0,0,0.0
coco:25593:14:750,coco,25593,14,parking meter,a small parking meter near the center,True,22,0,0,0,0.0
coco:25603:47:752,coco,25603,47,cup,a cup object,False,12,0,0,0,0.0
coco:2587:52:93,coco,2587,52,banana,a photo of a banana,False,15,0,0,0,0.0
coco:2587:76:95,coco,2587,76,keyboard,a close-up of a keyboard,True,15,0,0,0,0.0
coco:2592:49:96,coco,2592,49,knife,a knife object,False,5,0,0,0,0.0
coco:2592:50:97,coco,2592,50,spoon,a photo containing a spoon,True,16,0,0,0,0.0
coco:25986:48:757,coco,25986,48,fork,a small fork near the center,True,28,0,0,0,0.0
coco:25986:60:755,coco,25986,60,donut,a photo of a donut,False,34,0,0,0,0.0
coco:26204:10:758,coco,26204,10,traffic light,a photo of a traffic light,False,28,0,0,0,0.0
coco:26204:20:760,coco,26204,20,sheep,a close-up of a sheep,True,11,0,0,0,0.0
coco:26204:75:759,coco,26204,75,remote,a close-up of a remote,True,27,0,0,0,0.0
coco:26465:55:763,coco,26465,55,orange,a close-up of a orange,True,17,0,0,0,0.0
