family_id,dataset,image_id,category_id,category_name,prompt,is_prompt_absent,num_candidates,num_rejected,fp,tp,fdp
coco:16:7:46,coco,16,7,car,car,True,3,0,0,0,0.0
coco:170:4:509,coco,170,4,boat,boat,True,7,0,0,0,0.0
coco:170:8:507,coco,170,8,cat,cat,False,1,0,0,0,0.0
coco:171:12:511,coco,171,12,dog,dog,True,19,0,0,0,0.0
coco:171:6:512,coco,171,6,bus,bus,True,1,0,0,0,0.0
coco:172:2:515,coco,172,2,bicycle,bicycle,True,1,0,0,0,0.0
coco:172:5:513,coco,172,5,bottle,bottle,False,30,0,0,0,0.0
coco:172:7:514,coco,172,7,car,car,True,10,0,0,0,0.0
coco:174:15:519,coco,174,15,person,person,False,11,0,0,0,0.0
coco:174:17:521,coco,174,17,sheep,sheep,True,5,0,0,0,0.0
coco:175:15:522,coco,175,15,person,person,False,2,0,0,0,0.0
coco:176:3:525,coco,176,3,bird,bird,False,14,0,0,0,0.0
coco:176:8:526,coco,176,8,cat,cat,True,4,0,0,0,0.0
coco:177:14:530,coco,177,14,motorbike,motorbike,True,7,0,0,0,0.0
coco:177:15:528,coco,177,15,person,person,False,2,0,0,0,0.0
coco:178:15:531,coco,178,15,person,person,False,5,0,0,0,0.0
coco:178:3:533,coco,178,3,bird,bird,True,3,0,0,0,0.0
coco:179:5:534,coco,179,5,bottle,bottle,False,37,0,0,0,0.0
coco:180:11:538,coco,180,11,diningtable,diningtable,True,13,0,0,0,0.0
coco:180:15:537,coco,180,15,person,person,False,13,0,0,0,0.0
coco:180:19:539,coco,180,19,train,train,True,2,0,0,0,0.0
coco:181:15:540,coco,181,15,person,person,False,33,0,0,0,0.0
coco:181:16:541,coco,181,16,pottedplant,pottedplant,True,7,0,0,0,0.0
coco:182:15:543,coco,182,15,person,person,False,2,0,0,0,0.0
coco:182:20:545,coco,182,20,tvmonitor,tvmonitor,True,15,0,0,0,0.0
coco:183:2:548,coco,183,2,bicycle,bicycle,True,2,0,0,0,0.0
coco:185:15:552,coco,185,15,person,person,False,9,0,0,0,0.0
coco:185:18:553,coco,185,18,sofa,sofa,True,4,0,0,0,0.0
coco:187:15:558,coco,187,15,person,person,False,4,0,0,0,0.0
coco:189:8:565,coco,189,8,cat,cat,True,1,0,0,0,0.0
coco:18:12:51,coco,18,12,dog,dog,False,1,0,0,0,0.0
coco:18:8:52,coco,18,8,cat,cat,True,1,0,0,0,0.0
coco:190:6:568,coco,190,6,bus,bus,True,4,0,0,0,0.0
coco:193:15:576,coco,193,15,person,person,False,24,0,0,0,0.0
coco:193:20:577,coco,193,20,tvmonitor,tvmonitor,True,35,0,0,0,0.0
coco:193:4:578,coco,193,4,boat,boat,True,6,0,0,0,0.0
coco:194:18:581,coco,194,18,sofa,sofa,True,7,0,0,0,0.0
coco:195:11:584,coco,195,11,diningtable,diningtable,True,9,0,0,0,0.0
coco:195:13:582,coco,195,13,horse,horse,False,1,0,0,0,0.0
coco:196:16:586,coco,196,16,pottedplant,pottedplant,True,3,0,0,0,0.0
coco:197:3:590,coco,197,3,bird,bird,True,4,0,0,0,0.0
coco:198:4:593,coco,198,4,boat,boat,True,2,0,0,0,0.0
coco:198:5:591,coco,198,5,bottle,bottle,False,3,0,0,0,0.0
coco:199:15:594,coco,199,15,person,person,False,10,0,0,0,0.0
coco:200:11:598,coco,200,11,diningtable,diningtable,True,13,0,0,0,0.0
coco:20:12:59,coco,20,12,dog,dog,True,2,0,0,0,0.0
coco:21:9:60,coco,21,9,chair,chair,False,6,0,0,0,0.0
coco:22:20:65,coco,22,20,tvmonitor,tvmonitor,True,6,0,0,0,0.0
coco:23:20:67,coco,23,20,tvmonitor,tvmonitor,True,2,0,0,0,0.0
coco:23:5:68,coco,23,5,bottle,bottle,True,21,0,0,0,0.0
coco:23:6:66,coco,23,6,bus,bus,False,10,0,0,0,0.0
coco:24:12:71,coco,24,12,dog,dog,True,3,0,0,0,0.0
coco:26:10:76,coco,26,10,cow,cow,True,3,0,0,0,0.0
coco:27:14:78,coco,27,14,motorbike,motorbike,False,5,0,0,0,0.0
coco:27:19:80,coco,27,19,train,train,True,16,0,0,0,0.0
coco:27:7:79,coco,27,7,car,car,True,11,0,0,0,0.0
coco:28:13:82,coco,28,13,horse,horse,True,2,0,0,0,0.0
coco:29:14:85,coco,29,14,motorbike,motorbike,True,24,0,0,0,0.0
coco:29:15:84,coco,29,15,person,person,False,20,0,0,0,0.0
coco:2:15:3,coco,2,15,person,person,False,6,0,0,0,0.0
coco:2:17:5,coco,2,17,sheep,sheep,True,1,0,0,0,0.0
coco:31:14:91,coco,31,14,motorbike,motorbike,True,2,0,0,0,0.0
coco:31:19:92,coco,31,19,train,train,True,1,0,0,0,0.0
coco:31:8:90,coco,31,8,cat,cat,False,1,0,0,0,0.0
coco:32:17:95,coco,32,17,sheep,sheep,True,2,0,0,0,0.0
coco:32:8:93,coco,32,8,cat,cat,False,1,0,0,0,0.0
coco:33:13:96,coco,33,13,horse,horse,False,2,0,0,0,0.0
coco:33:9:97,coco,33,9,chair,chair,True,9,0,0,0,0.0
coco:34:5:101,coco,34,5,bottle,bottle,True,14,0,0,0,0.0
coco:36:16:107,coco,36,16,pottedplant,pottedplant,True,3,0,0,0,0.0
coco:37:13:109,coco,37,13,horse,horse,True,4,0,0,0,0.0
coco:37:3:108,coco,37,3,bird,bird,False,7,0,0,0,0.0
coco:39:16:116,coco,39,16,pottedplant,pottedplant,True,1,0,0,0,0.0
coco:3:12:7,coco,3,12,dog,dog,True,2,0,0,0,0.0
coco:3:4:6,coco,3,4,boat,boat,False,22,0,0,0,0.0
coco:40:11:118,coco,40,11,diningtable,diningtable,True,4,0,0,0,0.0
coco:43:1:128,coco,43,1,aeroplane,aeroplane,True,39,0,0,0,0.0
coco:44:13:129,coco,44,13,horse,horse,False,1,0,0,0,0.0
coco:45:3:133,coco,45,3,bird,bird,True,1,0,0,0,0.0
coco:46:11:136,coco,46,11,diningtable,diningtable,True,3,0,0,0,0.0
coco:46:12:135,coco,46,12,dog,dog,False,1,0,0,0,0.0
coco:46:4:137,coco,46,4,boat,boat,True,4,0,0,0,0.0
coco:47:1:139,coco,47,1,aeroplane,aeroplane,True,8,0,0,0,0.0
coco:47:20:140,coco,47,20,tvmonitor,tvmonitor,True,22,0,0,0,0.0
coco:48:1:143,coco,48,1,aeroplane,aeroplane,True,38,0,0,0,0.0
coco:49:10:146,coco,49,10,cow,cow,True,5,0,0,0,0.0
coco:49:13:145,coco,49,13,horse,horse,True,4,0,0,0,0.0
coco:49:15:144,coco,49,15,person,person,False,3,0,0,0,0.0
coco:4:10:9,coco,4,10,cow,cow,False,7,0,0,0,0.0
coco:50:15:147,coco,50,15,person,person,False,16,0,0,0,0.0
coco:50:3:148,coco,50,3,bird,bird,True,1,0,0,0,0.0
coco:51:6:151,coco,51,6,bus,bus,True,3,0,0,0,0.0
coco:52:10:154,coco,52,10,cow,cow,True,1,0,0,0,0.0
coco:53:14:158,coco,53,14,motorbike,motorbike,True,6,0,0,0,0.0
coco:54:11:161,coco,54,11,diningtable,diningtable,True,10,0,0,0,0.0
coco:54:12:160,coco,54,12,dog,dog,True,6,0,0,0,0.0
coco:54:13:159,coco,54,13,horse,horse,False,8,0,0,0,0.0
coco:55:15:162,coco,55,15,person,person,False,13,0,0,0,0.0
coco:55:1:163,coco,55,1,aeroplane,aeroplane,True,10,0,0,0,0.0
coco:56:15:165,coco,56,15,person,person,False,2,0,0,0,0.0
coco:56:6:167,coco,56,6,bus,bus,True,28,0,0,0,0.0
coco:57:2:170,coco,57,2,bicycle,bicycle,True,2,0,0,0,0.0
coco:58:8:173,coco,58,8,cat,cat,True,6,0,0,0,0.0
coco:59:12:174,coco,59,12,dog,dog,False,1,0,0,0,0.0
coco:59:16:176,coco,59,16,pottedplant,pottedplant,True,5,0,0,0,0.0
coco:5:14:13,coco,5,14,motorbike,motorbike,True,4,0,0,0,0.0
coco:5:19:14,coco,5,19,train,train,True,4,0,0,0,0.0
coco:60:20:178,coco,60,20,tvmonitor,tvmonitor,True,31,0,0,0,0.0
coco:61:20:180,coco,61,20,tvmonitor,tvmonitor,False,7,0,0,0,0.0
coco:61:5:182,coco,61,5,bottle,bottle,True,9,0,0,0,0.0
coco:61:9:181,coco,61,9,chair,chair,True,11,0,0,0,0.0
coco:62:17:184,coco,62,17,sheep,sheep,True,2,0,0,0,0.0
coco:63:3:187,coco,63,3,bird,bird,True,1,0,0,0,0.0
coco:64:19:191,coco,64,19,train,train,True,53,0,0,0,0.0
coco:64:5:190,coco,64,5,bottle,bottle,True,3,0,0,0,0.0
coco:64:7:189,coco,64,7,car,car,False,29,0,0,0,0.0
coco:66:2:197,coco,66,2,bicycle,bicycle,True,2,0,0,0,0.0
coco:67:13:200,coco,67,13,horse,horse,True,3,0,0,0,0.0
coco:67:15:198,coco,67,15,person,person,False,2,0,0,0,0.0
coco:68:17:202,coco,68,17,sheep,sheep,True,7,0,0,0,0.0
coco:68:8:203,coco,68,8,cat,cat,True,14,0,0,0,0.0
coco:69:3:206,coco,69,3,bird,bird,True,4,0,0,0,0.0
coco:69:9:205,coco,69,9,chair,chair,True,7,0,0,0,0.0
coco:6:7:17,coco,6,7,car,car,True,5,0,0,0,0.0
coco:6:9:16,coco,6,9,chair,chair,True,5,0,0,0,0.0
coco:70:19:209,coco,70,19,train,train,True,2,0,0,0,0.0
coco:70:6:208,coco,70,6,bus,bus,True,1,0,0,0,0.0
coco:72:16:215,coco,72,16,pottedplant,pottedplant,True,12,0,0,0,0.0
coco:72:3:214,coco,72,3,bird,bird,True,2,0,0,0,0.0
coco:72:5:213,coco,72,5,bottle,bottle,False,14,0,0,0,0.0
coco:73:16:216,coco,73,16,pottedplant,pottedplant,False,95,0,0,0,0.0
coco:74:15:219,coco,74,15,person,person,False,49,0,0,0,0.0
coco:75:15:222,coco,75,15,person,person,False,18,0,0,0,0.0
coco:75:16:223,coco,75,16,pottedplant,pottedplant,True,12,0,0,0,0.0
coco:75:19:224,coco,75,19,train,train,True,1,0,0,0,0.0
coco:76:3:226,coco,76,3,bird,bird,True,7,0,0,0,0.0
coco:76:7:225,coco,76,7,car,car,False,9,0,0,0,0.0
coco:78:4:233,coco,78,4,boat,boat,True,1,0,0,0,0.0
coco:79:19:236,coco,79,19,train,train,True,4,0,0,0,0.0
coco:79:4:235,coco,79,4,boat,boat,True,7,0,0,0,0.0
coco:80:8:237,coco,80,8,cat,cat,False,1,0,0,0,0.0
coco:81:5:242,coco,81,5,bottle,bottle,True,83,0,0,0,0.0
coco:82:13:244,coco,82,13,horse,horse,True,1,0,0,0,0.0
coco:82:18:243,coco,82,18,sofa,sofa,False,2,0,0,0,0.0
coco:82:6:245,coco,82,6,bus,bus,True,1,0,0,0,0.0
coco:83:16:248,coco,83,16,pottedplant,pottedplant,True,1,0,0,0,0.0
coco:83:6:247,coco,83,6,bus,bus,True,6,0,0,0,0.0
coco:84:2:250,coco,84,2,bicycle,bicycle,True,3,0,0,0,0.0
coco:85:10:253,coco,85,10,cow,cow,True,1,0,0,0,0.0
coco:85:4:254,coco,85,4,boat,boat,True,3,0,0,0,0.0
coco:86:13:257,coco,86,13,horse,horse,True,2,0,0,0,0.0
coco:87:14:259,coco,87,14,motorbike,motorbike,True,4,0,0,0,0.0
coco:87:19:260,coco,87,19,train,train,True,6,0,0,0,0.0
coco:88:19:262,coco,88,19,train,train,True,3,0,0,0,0.0
coco:89:13:265,coco,89,13,horse,horse,True,7,0,0,0,0.0
coco:89:15:264,coco,89,15,person,person,False,5,0,0,0,0.0
coco:8:7:21,coco,8,7,car,car,False,23,0,0,0,0.0
coco:90:19:268,coco,90,19,train,train,True,3,0,0,0,0.0
coco:92:15:273,coco,92,15,person,person,False,69,0,0,0,0.0
coco:92:19:274,coco,92,19,train,train,True,12,0,0,0,0.0
coco:93:14:276,coco,93,14,motorbike,motorbike,False,1,0,0,0,0.0
coco:93:2:277,coco,93,2,bicycle,bicycle,True,2,0,0,0,0.0
coco:94:9:279,coco,94,9,chair,chair,False,16,0,0,0,0.0
coco:95:13:283,coco,95,13,horse,horse,True,9,0,0,0,0.0
coco:95:15:282,coco,95,15,person,person,False,4,0,0,0,0.0
coco:96:1:287,coco,96,1,aeroplane,aeroplane,True,20,0,0,0,0.0
coco:97:18:290,coco,97,18,sofa,sofa,True,8,0,0,0,0.0
coco:97:7:289,coco,97,7,car,car,True,6,0,0,0,0.0
coco:98:15:291,coco,98,15,person,person,False,6,0,0,0,0.0
coco:99:15:295,coco,99,15,person,person,True,35,0,0,0,0.0
coco:99:17:296,coco,99,17,sheep,sheep,True,1,0,0,0,0.0
coco:9:15:24,coco,9,15,person,person,False,90,0,0,0,0.0
coco:9:4:26,coco,9,4,boat,boat,True,3,0,0,0,0.0
coco:9:9:25,coco,9,9,chair,chair,True,100,0,0,0,0.0
